"restaurant_name","restaurant_url","restaurant_user_name","restaurant_user_review"
"Cascina Spinasse","https://www.yelp.com/biz/cascina-spinasse-seattle?osq=Italian+Food","Ellen C.","Wow, their pastas are really really delicious. The noodles are really thin which really brings out the flavor. Based on the yelp reviews, we ordered 2 half order pastas (the ragu and the butter/sage), a kale dish, and the onion stuffed with meat. Everything was delicious and between the 2 of us, we were absolutely stuffed.
I loved that they offered reservations for a Saturday evening at 6:30PM. I also did make the reservation about 1 month in advance. Parking was really easy since it was an early dinner, and was able to find street parking right next to this restaurant."
"Cascina Spinasse","https://www.yelp.com/biz/cascina-spinasse-seattle?osq=Italian+Food","Ivy L.","My friend loves this place and was absolutely adamant that we do our annual girl's holiday dinner here this year - so much so that even though the restaurant was booked, she called and left a message and was able to secure a reservation for us weeks in advance. I wasn't going to argue, I love pastas and homemade pastas are the absolute best! We had reservations during the holidays for a table of 5, and everything was set up and ready for us when we arrived. Parking wasn't horribly bad since it was on the outskirts of Capitol Hill, not in the mist of all the bars/restaurants/busy areas. We were able to find decent street parking quickly on a Friday night at 8pm. The restaurant itself is small and can be easily missed cause we definitely walked right passed it and had to turn around and walk back! It is a tiny little entrance right next to Altura, if you pass Altura by a lot, turn around! The is a double door leading to the interior to block out the wind, which is a nice touch. The interior is rustic and lightening makes it look like a candlelit tavern. The only complaint I had was the chairs - they were so so uncomfortable, it actually took away from my dining experience cause of how sunken the woven seats were and how erect the back was - please get new chairs!
Our server was quick and super friendly. We ordered a round of drinks, the Aperol Spritz was light and refreshing. We ordered 1 appetizer, 3 pastas, a main, and 2 sides to share between 5 girls and I thought the portions were definitely small. We were an ok full, but definitely not stuffed and could have maybe used a bit more food. The large pasta dishes were indeed on the smaller side, especially for the price. With that said, the pastas were good. We ordered the Agnolotti Dal Plin - little small pillows of delicious goodness. The tiny pillows were stuffed with such a flavorful concoction of meats and cheeses, beef and pork filled Agnolotti with a Double Brodo and Marjoram goodness to be excact. They were a burst of flavorful and the pasta was perfection (5/5). We also ordered the Tajarin con Burro e Salvia - basically a butter and sage pasta. Super simple but so much flavor. The tajarin pasta is Cascina Spinasse's signature dish - the super thin pasta is rare in most restaurants and Spinasse does it well. Lovely flavors of butter and sage, definitely the perfect ratio (5/5). And lastly, for the pastas, we ordered the Tajarin al Ragu. Again, an amazing ragu sauce with the right amount of cheese and the thin tajarin that just lets the sauce speak for itself. Delicious, albeit slightly on the salty side, just slightly. (5/5). My favorite dishes were indeed the pastas here - we also had two sides of kale and brussel sprouts - nothing to rave about there but a bit of greens to add to our carbo loading! The server recommended the Cipollini Ripiene - Roasted Cipollini Onions Stuffed with Beef and Pork Sausage with Toasted Pine Nuts and a side of bread as an appetizer and it was delicious! We had a friend who doesn't like onions but the mixture was cooked so well, you can't even taste the onions cause of the stuffed sausage. A good spread for the bread service (5/5). I also loved the amuse bouche, complimentary of the chef, the butter and anchovies toast was the most delicious mix and I would never think to serve butter with anchovies on top. Yum yum yum! I wish we could've ordered this dish alone. And our last dish was the special of the night, Pork Belly with Potatoes. The pork belly was tender and flavored well, though it wasn't my favorite dish of the night. The restaurant definitely stands out cause of the pastas!
Overall, good experience and lots of delicious dishes. Pastas, amuse bouche and appetizers were all fantastic. The sides and pork belly fell a little short, though definitely not bad by any means. For dessert we had the tiramisu and the panna cotta - by far the best panna cotta we've had in a long time. The tiramisu was in a small jar and was just ok - I think the panna cotta just stole the show! Service was good, ambiance homey, but chairs need to be replaced for comfort!"
"Cascina Spinasse","https://www.yelp.com/biz/cascina-spinasse-seattle?osq=Italian+Food","Jun Li Z.","Came here solo as I had always wanted to try this place out - it was in December. Sat at the bar and the waiters and waitresses alike were all friendly. There was one waiter - I forgot his name but he was super nice!
Service: Terrific and professional - almost fine dining-like.
Food: Ordered the appetizer - squash with bacon and nuts on it; thought I'd needed this one because I assumed the pasta wouldn't be enough. It was yummy but I actually didn't like squash as much. Ordered the beef ragu pasta and OMG it was toooooo good! I would order this again and again. I heard the butter and sage was also delicious!
Pricing: Be prepared to spend a bit more than your usual fare for dinner or lunch. This place is pricey - their service and quality of food makes up for it as they should if they are going to charge that much.
View from the Bar: If you are on a date or just traveling solo - I recommend sitting by the bar. I really enjoyed watching the workers make the pasta live! It was so fun to watch! You get to see them cut the noodles and slice and dice it. They seemed like perfectionist and made sure all of them were equal in size!"
"Cascina Spinasse","https://www.yelp.com/biz/cascina-spinasse-seattle?osq=Italian+Food","Sheryl K.","I want to start by saying that this is my most favorite Italian restaurant in Seattle. I've tried many pasta places in the city, but Cascina Spinasse is my go-to. I even designated this spot to be my birthday dinner restaurant!
I am absolutely obsessed with their butter sage pasta. I don't know what it is about this dish, but it's so delicious. I could literally eat this every day.
I've had several dishes that I thoroughly enjoyed, but the butter sage pasta is what always stands out and what keeps me coming back. I don't think I've had anything that I didn't enjoy here. They also have amazing desserts. The last dessert I had was their tiramisu. I'm not a huge tiramisu fan, but I enjoyed theirs. It was so flavorful and delicious.
The only thing that bums me out about this place is that it's so popular and sometimes challenging to get a reservation in. Sometimes we go as early as possible to see if we can get bar seating. It's usually a hit or miss, but if they can fit us in, I'm generally down to wait for them to clear up some space.
If you're into delicious, freshly made pasta like me, you need to come here! But I highly recommend calling ahead to see if you can get a reservation. Otherwise, try getting there really early when they open for dinner to see if they can fit you in."
"Cascina Spinasse","https://www.yelp.com/biz/cascina-spinasse-seattle?osq=Italian+Food","I L.","Everything was good.
Would order again by deliciousness:
Agnolotti
Onion stuffed sausage
pasta tajarin el ragu
The egg with cheese fondue was a bit too heavy for us. We ordered tajarin butter and sage a few years back - it was way too salty. Not sure if it was just an off night.
Service was exceptional."
"Cascina Spinasse","https://www.yelp.com/biz/cascina-spinasse-seattle?osq=Italian+Food","Jennifer O.","I made a reservation for Spinasse four months ago and due to conflicts that kept coming up, I had to bump the reservation twice. I was so excited to come here with my hubby for date night last night and must say kudos all around.
Food: we usually splurge when it comes to date night and spared no expense at Spinasse. We ordered two small pastas, two entrees, a side of veggies and two desserts. We ordered the butter sage tajarin and the the agnolotti. The portions were definitely small which was perfect for shareable dishes. The tajarin was rich and buttery and kind of had this melt in your mouth aspect to it. It was good but i would likely get the version with meat my next time around. I'm a gal who likes meat. Then came out entrees. Hubby got the beef cheek dish and I got the trout. I was dumbfounded when what looked like an entire fish arrived in front of me - skin , tail and all! I was expecting a filet and that was def not what I got. It honestly didn't look appetizing at all but was well seasoned and damn delicious when I got into it. Hubby loved his dish as well. I liked how the flavors of both of our dishes were complex but yet light at the same time of that makes any sense. It was a sophisticated delight to eat. We had sautéed kale with our meal and while it was good, it was honestly a little too salty. Then came dessert. Hubby got the apple tart and I got tiramisu. Both were BOMB. The tiramisu was rich and creamy, so good. Highly recommend both! We left extremely satisfied!
Service: the food at Spinasse is 4.75 stars but the service tips it to 5 easily. As mentioned, we had a reservation for 6:45pm on Friday night. We arrived at the restaurant at exactly 6:45p and was seated IMMEDIATELY. So many restaurants fall short of this gold standard unfortunately. In addition to be being seated promptly, we were also tended to frequently and the wait staff was extremely friendly and knowledgeable.
Atmosphere: small cozy classy restaurant but sans the 'tude. I can dig it. The restaurant is lively without being loud. Most patrons were on intimate dates and this is perfect spot for it.
Overall: excellent date night spot. Excellent food. Will return absolutely."
"Cascina Spinasse","https://www.yelp.com/biz/cascina-spinasse-seattle?osq=Italian+Food","Rio D.","Precaution: I'm very picky in general when it comes to food. I have very delicate pallet and I've traveled abroad a lot and gone to many restaurants. Especially when it comes to Italian, I tend to be a bit unfair because I'm used to Italian-Italian (lived there and visited many times.) So I should say maybe they are five but I just miss the authentic Italian. So four star. But everything else is good. Nice restaurant, service, menu, atmosphere, hip and trendy. Perfect for date night."
"Cascina Spinasse","https://www.yelp.com/biz/cascina-spinasse-seattle?osq=Italian+Food","Alina H.","BEST DINNER EVER. Max was our waiter and was so knowledgeable and fun! He asked us lots of questions and helped us pick so many perfect courses. Service was insanely quick and some of the best Italian food I've ever had (outside of Italy)! Go go go go so worth it."
"Cascina Spinasse","https://www.yelp.com/biz/cascina-spinasse-seattle?osq=Italian+Food","Michael P.","One of the first Italian stops in Seattle: @spinasseseattle
Get a reservation because seats are definitely hard to come by! If I were to recommend anything, the pastas are phenomenal. STICK WITH THESE. You cannot go wrong. Be blessed. Both tajarins are staples of the restaurant and are the only pastas that do not get changed on the menu.
1. Antipasto misto della casa: uva con gorgonzola (fresh grapes with Gorgonzola piccante, hazelnuts, chicories, and parmigiana-filo crisps), vitello tonnato (poached veal loin with tuna maionese, parsley, and fried capers), insalata di peperoni (roasted peppers with chickpea purée, boiled egg, and anchovies), and prosciutto di Parma (pio tosino 14-month aged prosciutto with fresh melon)
2. Tajarin al ragù: fine hand-cut egg pasta with pork and beef ragù
3. Agnolotti dal plin: beef and pork filled agnolotti with double brodo and majoram
4. Pancetta ripiena: prosciutto-stuffed pork belly with roasted marble potatoes and rosemary
Tongue? Blessed."
"Cascina Spinasse","https://www.yelp.com/biz/cascina-spinasse-seattle?osq=Italian+Food","Madeline C.","Absolutely wonderful experience, including the food, service, and atmosphere. We made a reservation which was a good choice as our table was ready right when we arrived. I loved the warm, cozy Italian ambiance. We had the stuffed pearl onions (cipollini ripiene) as an appetizer which melted in our mouths with every bite. Then, we split the pasta dish tajarin al ragu, which was very rich and delicious, along with a side of the Zucca (I was skeptical of squash but it was very good and filling with yummy nuts and and Parmesan on top). Definitely a bit pricey but so wonderful for a special occasion or date night!"
"Cascina Spinasse","https://www.yelp.com/biz/cascina-spinasse-seattle?osq=Italian+Food","Derek B.","I had high expectations going into this, and I was not let down. I get nervous when I have to give a credit card in advance for a reservation, but I was dedicated and ready to commit. This place had been on my list for a while. OpenTable only had reservations very late in the evening, and when we called via phone (the horror!), they were able to accommodate seating us earlier, which was amazing because I was exhausted.
It has a dark ambiance. I don't know what rustic actually means, but maybe it was that? The table was ready and set up when we got there, so that was appreciated. The server was very cool. And that didn't prevent him from being very polite and providing excellent service throughout the meal.
The bruschetta was not what I typically think of when I think of bruschetta but it was amazing. The tajarin is one of their staple things, and I enjoyed that. The cavatelli with braised beef short rib ragu was definitely to the next level goodness. At this point in ordering food, I was nervous that I wouldn't be able to eat more, but somehow that wasn't an issue when the food came out and ordering the pancetta was not a mistake.
We ended the meal with this chocolate torta thing that was so balanced - it wasn't too heavy or overly chocolately. And the grappa pairing that they recommended was so on point.
I will definitely be coming back. I appreciate the great service, the recommended pairings worked really well, and all of the dishes that were ordered were consistently excellent."
"Cascina Spinasse","https://www.yelp.com/biz/cascina-spinasse-seattle?osq=Italian+Food","Thao N.","Finally got the pleasure to come here to try out their famous butter & sage pasta. One of those small, intimate settings with the dim lighting that I appreciate, but that means no photos for you guys;) The plates looked tiny, but is actually very filling so I recommend you getting a few of the half size pastas for more variety.
Going back to the butter & sage pasta, literally all my clients have been raving this so I've had it on my radar for a while now. I think they used actual angel hair because it was magical. It's one of those food porn moments, where it enters your mouth and might explode from all the bomb flavor.
Highly recommend coming here for any special occasion; birthdays, anniversaries, death of evil boss, or if you're a foodie like me and love exploring new places on a random Tuesday to avoid crowds, although this popular spot is busy all the time.
Tell me about your experience if you've been here or is going to after reading this review:)"
"Cascina Spinasse","https://www.yelp.com/biz/cascina-spinasse-seattle?osq=Italian+Food","Spat S.","Top food and service. Sat at the bar on a Friday night, great atmosphere and could see the pasta being freshly made in the kitchen. Our server was friendly and knowledgeable about all the dishes. Wines were amazing. Highly recommend the butter pasta staple, the ragu was also nice but didn't love it as much. Would definitely come back!"
"Cascina Spinasse","https://www.yelp.com/biz/cascina-spinasse-seattle?osq=Italian+Food","Jennifer Y.","Took an uber pool here - I suggest you do the same. Or walk? Seattle really isn't that stretched out the more you think about it.
Entrance is such a tease - what's behind those lovely white curtains? A magical place. Who knew that somewhere so cozy could exist on these cold rainy streets? There is one dining area (smaller) directly where you enter, then another (larger) adjacent to the left. The kitchen is visible through a glass windowpane where you can watch the pasta being made fresh and all the other happenings of the making of your food.
They're very friendly and understanding here. The moment you sit they ask you about any allergies or dietary restrictions. They're very clean - they clean every time they take away a plate. If you sit at the 'bar' - really it's just a nice view of the kitchen - they don't have hooks underneath the bar but they encourage you to hang coats on your seat or on their coat hanger hooks to the side.
Complimentary Crostinis
- Rabbit Liver Pate
Now I've never had pate so perhaps I'm just not cultured enough. But have you ever drank too much, then felt sick and thrown up? That after taste of thrown up alcohol is what this tasted like. I'm not trying to exaggerate or be overly rude, it's just exactly what this taste reminded me of.
- Butter and Anchovy
A lot of pepper. And a LOT of salt - tastes like extra salty fried fish. So, SO salty. Possibly too salty. But significantly better than the liver pate.
Tajarin con Burro e Salvia
Basically a very thinly sliced tagliatelle with butter and sage. This is a common combination but the first time I'd tried it. The sage didn't seem to mesh very well to me and the butter seemed almost like an aftertaste. The pasta however was undoubtedly fresh (not just because I'd seen them make it) but because it was so soft and rich. So soft it seemed like it should fall apart in your mouth but somehow still retained texture.
Carote Arrotiste
Huge, huge chunks of carrot. I wouldn't recommend getting this for one person because it could be a whole meal in and of itself. They were perfectly cooked but that's where the positives ended. Sweet then sour then various herb flavors - didn't seem like any of it meshed well together. The sour came through very, very strong."
"Cascina Spinasse","https://www.yelp.com/biz/cascina-spinasse-seattle?osq=Italian+Food","Rosa K.","I've been wanting to try out this place for so long and I finally got my chance! I came here on a Friday night (after 8pm) and I didn't make a reservation. I was hoping that since we got there around 8:30pm, we wouldn't have too long of a wait....they said the wait was 1.5 hours. SO DON'T FORGET- MAKE A RESERVATION! We weren't in a rush so we put our names down and go to the Italian restaurant next door to grab a drink and an appetizer (Artusi) while we waited (you can read my review for that separately :) )
We got the call around 9:45pm that our table was ready. We headed over there. I knew that I wanted to try the Tajarin but I couldn't decided if I wanted to go simple with the butter sage or the ragu. We decided to do BOTH. The pasta noodles were SO thin and just melted in my mouth.
Though the noodles were the same, the taste of the two dishes were so different. I did love the simplicity of the butter sage, but I felt that there was more flavor in the Tajarin al ragu (I love meat sauce). The butter sage had such a rich but delicate taste. The hint of sage elevated the pasta to feel elegant. The Tajarin al ragu is more of a homey taste. It has more ""umph"" from the tomatos and the meat which is right up my alley.
We got the smaller size of each of them and we were able to eat them both (even after our appetizer meal next door). The pasta noodles aren't as heavy and filling like ""normal"" pasta noodles which was a nice because I didn't feel as full or bloated.
The service was amazing, the waiter was so friendly- went through the menu, portion sizes and wine selection.
I definitely don't regret getting both the Tajarin dishes. I will definitely be back!"
"Cascina Spinasse","https://www.yelp.com/biz/cascina-spinasse-seattle?osq=Italian+Food","Owlburt L.","Went here last Saturday with the wife and our daughter for a belated birthday dinner. I had been excited and had high expectations based on the reviews. I booked this over a month ago and was hoping for a great experience.
Unfortunately we were both quite disappointed. The service was good but that is expected for a high end restaurant like this.
The food, however, was a major disappointment.
We started with the Uva Con Gorgonzola and the Cippollini Ripiene (both highly recommended by our waiter). The Uva Con Gorgonzola was an interesting dish most of which is I have never paid $15 for about 10 green and red grapes cut in half with 5 crumbled pieces of cheese and some hazelnuts. The balance just wasn't there for us. The grapes were sweet, the dressing has some zing to it and the cheese was just too salty. The Cippollini Ripiene wasn't too bad but it was again, overly salted.Unfortunately the ""overly salty"" theme was to be repeat itself to every dish we ordered afterwards.
And I am someone who usually puts extra salt on everything. Hell I even have slightly high blood pressure because of the amount of sodium I ingest.
We then ordered half orders the Tajarin al Ragu and Agnolotti dal plin and the Pancetta Ripiena. Although all the dishes were not badly made, the fact that all them were overly salty, ended up overpowering any ""complex"" flavoring that might have existed under it.
With drinks our bill came out to abut $180 plus gratuity. In the end was basically $100 per person (since our daughter didn't really eat anything), which is way overpriced for something that was nothing special and overly salty.
We won't be back and that's unfortunate since we really wanted to like this place. I am not a penny pincher when it come to eating out, I don't mind shelling out the money for good food, but why pay 4 times more for something you can get at places Il Nilo or Il Corvo that is much better."
"Cascina Spinasse","https://www.yelp.com/biz/cascina-spinasse-seattle?osq=Italian+Food","Dan C.","I was looking for a good place for an anniversary dinner, and just did a web search for good restaurants for special occasions in Seattle. Spinasse was maybe the third one that came up, but they had me at fresh made pasta. And oh my, the pasta...
But im skipping ahead. The restaurant itself is nondescript from the outside, sandwiched between a couple of other Capitol hill eateries. Inside is clean and close, with a rustic feel. Depending on where you sit, you can watch pasta being made in the kitchen... long sheets of beautiful, yellow, eggy pasta... I'm getting hungry again..
Service was prompt, friendly, and generally fantastic, with care given to cleaning the table between courses and being careful to not touch the silverware and plates as they were being replaced. We even got an extra candle and a couple of Happy Anniversaries! towards the end of our meal.
The food was even better. To start, we had a poached egg in cheese fondue and a savory shallot flan served over spinach and topped with fried shallots. Both were excellent, but I could eat that flan every day for a year.
Main courses were pasta in brown butter sage sauce, and prosciutto-stuffed pork belly. The pasta was, in a word, perfect. The stuffed pork belly was pork stuffed in more pork, with an herbed demi-glaze, and roasted potatoes. Awesome.
I finished up with an apple crostata, paired with an excellent grappa, and my Mrs. had the lemon curd and ricotta layered mousse.
I've had meals all over the world, and this was in my top 5 best meals so far. The ratings already reflect it, but this is a restaurant worth checking out more than once; we literally started planning our next meal there about halfway through this one."
"Brunello Ristorante","https://www.yelp.com/biz/brunello-ristorante-seattle?osq=Italian+Food","Kathryn C.","I had the most wonderful experience at this restaurant!
Tim, the owner, had an excellent wine special by the glass that paired perfectly with my starter of meatballs in a hearty marinara sauce. The meatballs were so delectable!
I appreciated the option of more Parmesan, fresh cracked pepper and red chili flakes throughout my meal as I like things a little spicy.
For the next course I had the Pomodoro Caprese and the tomatoes tasted so very fresh! The mozzarella, olive oil, balsamic and basil were top quality which all together made this delicious!
For my main course I had the Carbonara and if you are a fan of this creamy pasta dish with egg and panceta it does not disappoint.
To finish off my meal I had the in house made tiramisu and some limoncello. It was the perfect ending to a perfect meal.
Tim and his staff have definitely got the right vibe in this Ristorante Italiano with great conversation, fantastic wine and food and a comforting overall ambience. I will be back!"
"Brunello Ristorante","https://www.yelp.com/biz/brunello-ristorante-seattle?osq=Italian+Food","Jenny Z.","WOW the food here is amazing! Ate the leftovers for lunch today and honestly just as good. We came here for my husband's birthday dinner. I booked through Yelp for the first time and it was quite convenient.
We came on a busy Saturday night for an 8 pm reservation. Even though we came about 10 min early, we got sat right away. We started with a bottle called Marchesi which is a sangio/cab blend (mostly sangio) which was light with main note of cherry. I did wish it had more cab since we like fuller body wines, but the lightness ended up pairing well with our meal.
For apps we ordered the olives, caprese salad and caesar salad. Olives came out hot which I had never had before! It was flavorful and tasted amazing with their bread. The caprese salad was a generous portion and fresh tasting. Caesar was good as well. I added anchovies which were extremely salty...almost cured? I would pass on that next time, especially if you're expecting fresh anchovies like I was.
For dinner I ordered the seafood special. Husband ordered the gnocchi gorgonzola with chicken (after reading the review that the person could die happy after eating it lol). Both were amazing. I personally liked the seafood dish more. Very fresh seafood and perfectly al dente pasta. The gnocchi dish was rich and creamy and the chicken was tossed on top, which cut the creaminess in a good way.
Overall food tasted delicious and authentically Italian and will definitely be back to try more pasta. Next time we will definitely try the carbonara which had raving reviews. I also enjoyed the wine list which offered wines from several Italian regions. It's always nice to try a bottle you can't normally order from a Seattle restaurant. The ambiance was really nice and felt like you were transported to a little Italian restaurant in Trastevere.
The downside for us was the lackluster service, especially for a birthday dinner. Friendly server but forgot several things (forgetting to put in our appetizer order, asking several times whose birthday it was despite me writing it into the notes of the reservation and telling him, asking me to remind about the bday dessert, giving us another table's filled out receipt instead of my card back, etc.)
Just a little bit more thoughtfulness would have made the birthday dinner less chaotic-seeming. Good thing husband does not care all that much about bdays :) All in all a very nice dinner despite the unconventional service lol."
"Brunello Ristorante","https://www.yelp.com/biz/brunello-ristorante-seattle?osq=Italian+Food","Elly S.","I really want to like this place. It's very convenient with a warm atmosphere, friendly staff and a variety of tasty food options. Both times I've been, the food has been slow to come out but this isn't usually more than a nuisance, especially on busy nights. However, on Saturday night my husband's order was lost/forgotten, and he ended up waiting about 15 minutes longer for his food - a large seafood pasta dish. They were very kind about the mistake and even comped a couple desserts. In hindsight, though, I worry that the staff rushed to make the food in order to address the error, since my husband has had symptoms of food poisoning since the morning after, and undercooked seafood seems a very likely culprit.
Again, I want to like this place, but I don't think we will go back. For those who do go, I recommend the tiramisu and would steer clear of any shellfish."
"Brunello Ristorante","https://www.yelp.com/biz/brunello-ristorante-seattle?osq=Italian+Food","Monica K.","We celebrated our friend's birthday here for dinner last weekend. The restaurant was able to accommodate our large group fairly well.
I enjoyed the burrata appetizer - it was my first time trying burrata, and I thought it was good (though I have nothing to compare it with). I ordered the pasta special of the night, and got to try a little bite of my friends' pasta dishes. For all the pasta dishes I tried, I think they were good but not particularly amazing.
What stood out for me the most was Tim, who served us that night. He was extremely energetic, joyful, quick, and funny. He handled our large group with grace. I really appreciated the extra effort he put into giving us a positive experience!"
"Brunello Ristorante","https://www.yelp.com/biz/brunello-ristorante-seattle?osq=Italian+Food","Mike N.","Led to Brunello by the 4 1/2 star rating. While I was expecting an old style neighborhood Italian restaurant, I was underwhelmed when I walked in. It was a bit more ""rustic"" than I anticipated. Menu was mostly pastas but also had chicken and veal entrees. But this was ideal for the evening as I was looking for pasta along with the Huskies I was feeding. I ordered the only homemade pasta on the menu, the gnocchi with red sauce and meatballs. The gnocchi pillows were really good. However the sauce was way too spicy to my liking and I like heat but in this case it took away from the gnocchi. And the smallish meatbballs were bland. Service was excellent. You can expect a decent meal just don't come with expectations that you'll be blown away which a Yelp rating like it has will do."
"Brunello Ristorante","https://www.yelp.com/biz/brunello-ristorante-seattle?osq=Italian+Food","Kristin B.","April of this year when I went to Brunello. I had gnocchi with marinara sauce, which is one of my favorite dishes. It was delicious! I am all about sauce and this dish had it. The sauce was plentiful and tasty. The gnocchi was on point. If you're in the Roosevelt neighborhood, I would definitely make sure to give this Italian restaurant a try.
Accessibility: This place is accessible. There are no steps to get in nor any booths to worry about. It will be a tight squeeze when it is busy though. The flooring is raised tiles so it may be bumpy for any wheelchair users. I do not remember the washroom situation. I would inquire."
"Brunello Ristorante","https://www.yelp.com/biz/brunello-ristorante-seattle?osq=Italian+Food","Jasmine S.","Cozy atmosphere and authentic Italian flavors! A bit difficult to get the staff's attention as they were super packed that night, but overall a great experience."
"Brunello Ristorante","https://www.yelp.com/biz/brunello-ristorante-seattle?osq=Italian+Food","Stacy S.","Had a weekday dinner here, based on reviews from other Yelpers. We were not disappointed.
The menu had a great selection, and the food we ordered was tasty. I had a vegetarian pasta dish and he had a seafood pasta special. The portion size is very generous for the amount of each dish. The wine menu was decent and the service was very good. Our only complaint was that the vanilla gelato tasted more like ice cream than actual gelato, so that was a bit frustrating."
"Brunello Ristorante","https://www.yelp.com/biz/brunello-ristorante-seattle?osq=Italian+Food","Mikala K.","My husband loved his salmon pasta with lemon butter, capers and white wine sauce $29. I had the lasagna but lil too cheesy and very little meat or marinara sauce to relish on $14. The bread was actually bland but was improved by dipping it in balsamic vinegar and olio. Yet, if their entrees are this delish, then the bread should match the food quality. I highly recommend they try a better recipe or buy better tasting bread. I am a bread fanatic and unwarranted and unofficial bread connoisseur so if I dont like the bread, then the rest of the meal we be subpar automatically."
"Brunello Ristorante","https://www.yelp.com/biz/brunello-ristorante-seattle?osq=Italian+Food","Paulina H.","Food: 9/10 (Seafoods are fresh, not too spicy, everything taste perfect! But the pasta is a little salty.
Environment: 10/10 (great to sit outside when it's sunny and enjoy some wine)
Service: 10/10"
"Brunello Ristorante","https://www.yelp.com/biz/brunello-ristorante-seattle?osq=Italian+Food","Joe M.","This place is awesome! I've driven past this place for a couple of years and decided to try it. Wow glad I did. The service was top notch and the food was even better. The drinks were great and the bread was to die for. If you want a treat go here. Blown away! Great job guys!"
"Brunello Ristorante","https://www.yelp.com/biz/brunello-ristorante-seattle?osq=Italian+Food","Elena G.","It was a bit disappointing experience. After reading the reviews we decided to book the restaurant for my birthday when we arrived we were given the menus and were offered to taste some wine, which wasn't good. Then we ordered a more expensive bottle of wine from Brunneli's brand but the waiter decided to use the same glasses that he brought the wine to taste. When politely pointed to get us fresh glasses, his attitude was rather unpleasant. The food was very average. The lasagna was disappointing. The calamari were too chewy. The Fish stew was fine.
We see big fans of Italian cuisine. So really unfortunate experience."
"Brunello Ristorante","https://www.yelp.com/biz/brunello-ristorante-seattle?osq=Italian+Food","Clarissa L.","We came here as it was a short drive from our Airbnb.
Delicious food! Free street parking, friendly staff, quiet atmosphere, any pasta dish can be made as a half portion for children"
"Brunello Ristorante","https://www.yelp.com/biz/brunello-ristorante-seattle?osq=Italian+Food","Brice B.","A great, affordable Italian restaurant with a cozy, authentic dining area. It's very unassuming from the outside and location. The service is great as well."
"Brunello Ristorante","https://www.yelp.com/biz/brunello-ristorante-seattle?osq=Italian+Food","Amy F.","Hard five stars! We were here on a Friday night and the place was packed. The food was tasty, warm ambiance, easy parking. The server recommended a nice Barbaresco and recommended family-style dining, which worked out beautifully. Even though it was packed, they didn't hurry us out. I will return for sure."
"Brunello Ristorante","https://www.yelp.com/biz/brunello-ristorante-seattle?osq=Italian+Food","Mayson L.","I'm giving this place a 3.5/5 just by the food.
It's a small mom and pops kind of Italian restaurant which kind of makes you feel at home. The staff and waiters are super friendly and will make sure your water is never empty! Spectacular service. It was nice of them to offer all the dinner specials in a very well manner.
The food was just okay. I'm from Los Angeles and I was being too harsh comparing it to my favorite Italian restaurant back home. I got the spaghetti bolognese and fettuccini pesto. Both were a bit bland in my opinion. Meatballs were tasty though!
Overall, this is a nice date spot! They have plenty of wine options as well. Bye Seattle!"
"Brunello Ristorante","https://www.yelp.com/biz/brunello-ristorante-seattle?osq=Italian+Food","Kerri K.","It was our first time there and we will definitely return! Warm atmosphere, great food and friendly staff. Last night they had lobster spaghetti as a special dish(with saffron)--yum!"
"Brunello Ristorante","https://www.yelp.com/biz/brunello-ristorante-seattle?osq=Italian+Food","non o.","Went for dinner and we were impressed! We ordered two kids meals (Grilled chicken breast and vegetables and spaghetti meatballs) and they were very good! We also ordered Puttanesca and Pollo Marsala. They were all very good. We also ordered meatballs.
Service was great, and food came quickly maybe because there weren't any other customers until later. Food was good and generous portion. We're definitely going back!"
"Brunello Ristorante","https://www.yelp.com/biz/brunello-ristorante-seattle?osq=Italian+Food","Felisa D.","I had been at the restaurant that used to be in this location. It was also Italian. That was as much as I can remember about it. Other than that, I don't quite remember how the food or service was.
My husband and I had an impromptu date night. We wanted to go to the Crest, but we wanted to eat out before the movie. I suggested this place because I had a hankering for pasta.
I tend to expect neighborhood joints to be good at best. And that's sometimes okay if you're, like us, hungry and desperate.
Look, I'm not saying this like being in Italy. But the food was pretty good. I generally don't love Italian-American cuisine because it tends to be too cheesy. This place served food that was between Jersey Italian-American and artisanal regional Italian cuisine if that makes sense. Like they at least have the decency not to batter and fry their calamari... But they do have your heavy sauces if you want your pasta that way. We enjoyed our pasta dishes and the service was very warm. It's not the cheapest meal but was quite reasonable everything considered.
For specifics: I'm not sure how I feel about the bread. It's served warm (which was fantastic!) but I just wish it has a little bit more crust and bite. The pasta we had was al dente and the sauces had a pretty good balance. I ordered the penne vodka while my husband ordered the linguini vongole. The penne vodka was good but was missing... Something. I asked for a side of parsley and was given some chiffonade basil lol that actually worked! It just needed a little brightness to balance the heavy creaminess of it. My husband enjoyed his dish but said it was also missing something. It was just a little bit of sauce.
Overall, we would come back."
"Brunello Ristorante","https://www.yelp.com/biz/brunello-ristorante-seattle?osq=Italian+Food","Derek F.","This place has become a fast favorite of mine! The service is absolutely amazing, the owner is super charismatic and takes the time to actually get to know his customers making the experience something else. The food is fantastic to boot! I especially love their homemade Gnocchi Gorgonzola."
